playerID,nameFirst,nameLast,yearID,batted_ball_count,next_OPS,age,OPS,OBP,SLG,avg_launch_speed,avg_launch_angle,hard_hit_rate,avg_estimated_woba,avg_estimated_slg
andruel01,Elvis,Andrus,2018,141.0,0.7066049382716049,30.0,0.6754998225482077,0.308411214953271,0.3670886075949367,83.81205673758865,9.46099290780142,0.2482269503546099,0.3224015652173913,0.4703163265306123
andruel01,Elvis,Andrus,2021,185.0,0.707031212037772,33.0,0.6135998145003851,0.2936802973977695,0.3199195171026157,81.9,15.113513513513514,0.2108108108108108,0.3114468072141759,0.4789901960784313
andruel01,Elvis,Andrus,2022,167.0,0.6619924737571796,34.0,0.707031212037772,0.3032928942807625,0.4037383177570093,81.31377245508982,16.682634730538922,0.18562874251497,0.3013744506768593,0.432
aokino01,Nori,Aoki,2015,91.0,0.7377299895441565,33.0,0.7332228666114333,0.3529411764705882,0.380281690140845,86.88791208791208,5.494505494505495,0.2637362637362637,0.3444574893617022,0.407012658227848
aokino01,Nori,Aoki,2016,118.0,0.7279777862887782,34.0,0.7377299895441565,0.3492407809110629,0.3884892086330935,83.24915254237288,8.576271186440678,0.1864406779661017,0.271510206185567,0.3684931506849315
arenano01,Nolan,Arenado,2021,224.0,0.8912781606532694,30.0,0.8065020956591578,0.3124042879019908,0.4940978077571669,83.95223214285714,18.441964285714285,0.2633928571428571,0.3550487812996442,0.5749916666666667
arenano01,Nolan,Arenado,2022,197.0,0.7742880485527543,31.0,0.8912781606532694,0.3580645161290323,0.533213644524237,83.21370558375634,22.6751269035533,0.299492385786802,0.3696435766706631,0.6227545454545454
arenano01,Nolan,Arenado,2023,200.0,0.7193848034667569,32.0,0.7742880485527543,0.315359477124183,0.4589285714285714,84.5415,17.975,0.305,0.3147590314678397,0.5180370370370371
avilaal01,Alex,Avila,2017,61.0,0.6032690104855053,30.0,0.8336120042872455,0.3866666666666666,0.4469453376205787,88.25081967213114,17.688524590163933,0.4262295081967213,0.4178583098591549,0.910875
avilaal01,Alex,Avila,2018,44.0,0.7739655381628443,31.0,0.6032690104855053,0.2991452991452991,0.3041237113402061,84.59545454545456,15.25,0.25,0.3178134615384615,0.5286153846153846
avilemi01,Mike,Aviles,2015,46.0,0.5278880441364462,34.0,0.599292661361627,0.282051282051282,0.3172413793103448,86.2195652173913,13.76086956521739,0.391304347826087,0.3052128448275862,0.4217674418604651
aybarer01,Erick,Aybar,2015,130.0,0.6231135066582119,31.0,0.6394678091991919,0.3011093502377179,0.338358458961474,84.26923076923077,4.984615384615385,0.2076923076923077,0.3047113461538462,0.438326923076923
aybarer01,Erick,Aybar,2016,102.0,0.6480758687843156,32.0,0.6231135066582119,0.3026315789473684,0.3204819277108434,82.18921568627452,7.833333333333333,0.1372549019607843,0.2554111279069767,0.377921875
baezja01,Javier,Baez,2022,185.0,0.5928894634776988,30.0,0.6707588944877081,0.2779661016949152,0.3927927927927928,82.6464864864865,10.583783783783783,0.2864864864864865,0.2583210337101108,0.4749719626168224
baezja01,Javier,Baez,2023,152.0,0.5155709342560554,31.0,0.5928894634776988,0.2673992673992674,0.3254901960784314,83.53815789473684,11.776315789473683,0.2894736842105263,0.2985410895915679,0.4717065217391304
barneau01,Austin,Barnes,2021,85.0,0.7036977919659484,32.0,0.6441071428571428,0.2991071428571428,0.345,76.95294117647059,14.235294117647058,0.1411764705882353,0.2802828720682302,0.406
barneau01,Austin,Barnes,2022,63.0,0.4978544407430411,33.0,0.7036977919659484,0.3238095238095238,0.3798882681564245,83.48412698412699,16.746031746031747,0.3015873015873015,0.3089948147546897,0.6013225806451612
